1    59379252
146  035121156
146  035131562
146  035153185
146  035131  5
146  0351 2951
146  035112145
146  035151  1
146  0351  482
12281  19 3021
12281  191139
12281  1952581
12281  19
12281  1911089
12281  1921165
12281  19 6  6
12281  1931  9
12281  192   7
129768848  981
129768848 1953
12976884841462
12976884885479
12976884802  5
12976884861  5
12976884832431
12976884833784
118  12  83651
16782618544872
167826185 2080
1678261858 89
16782618524395
16782618501864
16782618541025
16782618542908
167826185 5148
12608167067222
12608167059865
1260816705272
12143537932975
121435379 9366
12143537942297
12143537921673
121435379 1  7
121435379    8
121435379 228
195796504 0893
1957965044238
1957965045 128
1957965042900
195796504 1866
195796504 1728
1957965045 85
128  285842493
128  285891617
128  28581 815
128  285822499
186  860671003
186  860642184
186  860662  4
186  860641410
186  86065 264
186  860641011
186  860682188
186  860616809
186  8606 2471
130    011 669
130    0151526
1    821348614
1    8213 7927
1    821332316
1    821372623
1    82132 845
126979067 1161
12697906751181
126979067 1674
1269790672136
12697906721  0
12697906722
126979067 9  6
1    42125 590
1    42122 393
1    42124 711
1    421212079
1    421222  6
1    421252  2
1    42128 711
1    421241387
10035349516373
10035349582  7
10035349552030
10035349530  2
10035349561380
1003534950132
100353495 240
10035349551849
15894  7458184
15894  7432164
15894  741 424
15894  7427619
15894  741207
15894  7411  0
15894  74 2  8
1      9031960
1      9001  0
1      9041003
108256673 2331
1082566732 671
10825667351081
1082566734943
108256673  060
108256673 2028
10825667321370
10825667351823
18299  4172204
18299  41 6678
18299  4122003
18299  4117  6
18299  411 01
18299  416204
100  030541  3
100  030582262
100  030592582
182  226708  6
182  226731409
182  226751365
182  22670285
182  22671 345
182  2267 128
182  226783766
1303974866212
130397486  48
1303974863196
11391409862  7
113914098  262
11391409815392
11391409823070
11391409845618
11391409842335
11391409831686
113914098    2
167    179 176
167    1760236
167    1721414
167    1749834
167    1711595
1  16907381  5
1  169073 1589
1  169073 1839
1  1690734   0
1  169073    0
1  16907321883
1  16907349761
1  16907331051
15766  43 2359
15766  432 404
15766  4342872
15766  431 770
15766  4311263
15766  4342685
15766  431163
15766  43 2833
15766  4349  2
137586624 189
1375866241 14
137586624 1  8
137586624 1615
194  55  52  0
194  55  5 03
194  55   0  5
194  55  4 746
194  55  5218
194  55   128
194  55    621
194  55  40289
194  55  1 260
147  11  5248
147  11  9 332
147  11  11084
10471569329  3
1047156936592
104715693 2074
1047156931 825
104715693 1  4
10471569391465
104715693 6  5
10471569332407
10471569334  3
1047156933156
168    90 2433
168    906183
1771036813872
17710368111  4
17710368142  6
17710368182126
177103681 2  9
17710368122045
17710368151347
177103681 6684
177103681 8082
133  56501187
133  5650 288
133  565021323
133  56501146
133  565041584
133  565051  3
133  56502280
133  56501 108
133  565071053
13968182021897
139681820 1882
13968182041318
13968182001020
1396818205 138
13968182051145
13968182002440
13968182042415
1480659998 630
14806599931210
14806599912764
148065999 1682
110  6502 6  3
110  650292923
110  650281  4
110  650221432
110  650280077
110  65028
110  6502 1676
110  650231  2
141      5   0
141      41119
141      22939
141       4986
141      8185
141      81218
141      18  6
141      52717
100  66051264
100  6605  46
100  66057018
100  660531176
100  660552333
100  660562627
184  13  91
184  13  17487
184  13  82062
184  13  68823
184  13  22  5
184  13  9 070
184  13    513
184  13  42069
180  58   9221
180  58   2895
180  58  42080
180  58  17  8
180  58  98960
1239266  72442
1239266  31042
1239266  22  5
1239266  1532
1239266      0
1  3313812286
1  3313811286
1  331381 2465
1  33138142862
15260697522  6
152606975 1635
15260697511536
1190923  41186
1190923  82179
1190923  8601
1190923  44  8
1190923  1   9
1190923  91
1190923   5198
1190923   5570
1190923   272
124  11843 151
176  359031643
176  35905172
176  3590  928
176  359072246
176  35902401
176  35902 646
176  35905 813
176  359061
176  3590 7008
176  359002073
101353383    6
10135338312601
10135338331480
10135338301379
10135338362  7
1013533833 355
1013533837 633
12759  8951417
155  4023 2975
155  402352421
18401523151937
18927521651195
189275216  160
1892752161149
11015298889663
1101529889   1
11015298835208
110152988 2956
11015298822  3
1101529887 633
1101529886469
1  309211 608
1  3092115 874
1  309211 2  2
12275115452672
1227511546
12275115451675
12275115428111
12275115452  6
1227511545 132
12275115431502
13859  973 708
13859  9791530
13859  973   7
101  702971
101  702922489
101  702911181
101  702932430
101  7029  335
101  7029 5  9
101  7029 2896
101  70294282
101  702900
192  974001962
192  97402177
192  974014937
192  97403 526
192  97402201
192  974042945
1  87534925232
18095450951823
180954509 3020
180954509 7901
1809545096   0
180954509 1598
18095450941  5
18095450931213
1  5292  3 736
1  5292   257
1  5292  3316
1  5292  28  0
1  5292  21  0
1  5292  30869
1  5292  01733
1  79520951254
1  79520942666
1  795209  826
1  7952091 934
1  79520959  7
1  795209 1576
1  7952098111
1  79520922127
1116264155236
11162641551300
1116264155 66
11162641592593
111626415 1944
1116264151767
111626415 1282
111626415 2774
1116264156 285
1  99192859  6
1  9919286 811
1  9919281 474
1  991928 2954
1  9919285   6
1  991928 1927
1  9919287271
1  9919284114
1  8805788 692
1  880578  40
1  88057851212
16324396522855
1632439659235
163243965 1644
1632439654 611
15146017352  3
151460173  56
15146017394  3
1514601735219
166  217031065
166  2170 2482
1361846489618
136184648 2803
136184648 1  9
1361846481 81
1361846486   0
136184648 1  6
1361846481212
13618464822103
1216693841134
121669384 958
12166938466  1
1216693845787
1974493  22161
1974493  1261
1974493   2730
1974493   1005
1974493  4183
1974493  92501
1974493  3   2
1974493  1 204
18267  212 926
18267  2141561
18267  2122398
1  59016201  4
1  59016262  0
1  5901623   3
1  59016212  8
1  59016272924
1  59016202350
1  59016216472
1  59016262  0
1  59016241  0
1  59016251  2
133  4252 2316
133  425251669
133  425208573
133  425212632
133  42523 260
133  425212486
19721  76 4257
19721  762
19721  767207
19721  769206
19721  768234
19721  7602487
19721  7659  0
19721  763 855
19721  763276
19721  76 2  4
12888743158  4
128887431 2674
12888743171767
128887431 1127
12078  7571720
12078  7552  3
1727470  5125
1727470  21963
1727470  20230
1727470   5  6
1727470  41385
1727470  5197
1727470   2  3
1727470  81935
1727470   1109
1727470  1   9
11810323391064
11810323322710
11810323361613
11810323321  7
11810323331106
11810323339054
11810323321  9
11810323342  9
118103233  802
15767    5192
15767    61067
15767    3 073
15767    56080
15767    31969
15767    5
15767    1 379
15767    1 30
15767     123
15767    52  5
177  14  1186
177  14  2   2
177  14  29238
177  14  31939
177  14  2148
177  14  40435
177  14  51  3
177  14  31188
188294184 1267
18829418432605
15087373301298
150873733 1395
1508737335 511
1  67546687736
1  675466 266
1  6754663201
1  6754668 892
1  675466 697
1  67546622  7
19513407061683
1951340704   2
1208024174827
1208024176160
1208024176298
1208024175 687
1208024171 175
11420  523273
11420  5232800
11420  525218
11420  522 531
11420  52 3555
11420  52 2580
11420  526   2
1661954  24424
1661954      5
1661954  11072
1661954  1127
1661954  2 773
1661954   2156
1661954  1 48
1      5641515
1  49201662475
1  492016  787
1  49201651261
1  49201651790
197  55663   5
197  556602  0
1935300832113
19353008352060
1  66124942  2
1  6612490 060
1  6612491126
1  66124992  4
1  66124954  0
1  66124915183
1  661249 253
1  6612495 172
1  6612492   7
1  6612492124
19769  7301  2
19769  730172
19769  7351409
19769  739123
19769  7331741
19769  7351313
19769  73 1816
19769  7371760
19769  7348  9
1904779522836
1904779525 953
19047795221938
1904779525 037
19047795241270
19047795282660
19047795281246
19047795222336
19047795242990
1467800  31920
1467800  3076
1467800  32518
1467800   2  0
1467800   2554
1467800  41892
1467800  52412
1467800  49117
1909141012 711
1985238   8675
1985238   1  3
1985238  88  1
1985238  1261
1985238  2 52
143551442 2089
143551442 1833
143551442 2  3
143551442  419
14355144279212
14355144281166
1435514421111
1435514421218
143551442 2502
14355144221  8
1  414394 1281
1  41439431894
1    30  72  7
19839  4512677
19839  45  791
19839  454 83
19839  452692
19839  45  315
19839  4552548
19839  453388
19839  4522361
19839  4577  9
19839  4522677
14956  172135
14956  172207
14956  1737  4
14956  1751  9
14956  1757371
14956  1722314
12461930281  6
12461930262052
1567231   143
1567231   1211
1567231  32622
1567231  2204
1567231  20356
1  44599652152
1  445996 1681
1  26006792826
1  26006711  4
1  2600672791
119  425054670
119  425002783
119  425051098
119  42504051
119  4250 7309
119  425045580
119  425031
119  42507 363
12106252891945
121062528  879
1863375  3 75
1863375  1 81
1863375  42133
1863375  16  5
1863375  31  5
1863375  21  2
1863375  2 579
1863375  77873
11743    32029
11743     1  1
1    268825
1    268812224
1    268891  7
1    268881684
1    268861165
1    2688 8  1
1101899725106
1785607878 19
178560787  46
1785607871 98
17856078722  5
1110475  01920
1110475  32  3
1110475   2  5
1110475  42319
1110475  71866
1110475  9 04
1110475  52785
1110475  22866
1110475  36768
10488367894682
10488367821  6
10488367848  8
1048836781 356
10488367882237
10488367851440
16629705772480
166297057 3637
16629705731  1
16629705742815
16629705791  6
16629705767270
141  17  0152
141  17   2317
141  17  42419
141  17   4423
141  17  30  3
141  17  20447
141  17  12247
141  17  82956
141  17  0 115
1787256  21359
1787256  80198
1787256  03  3
1787256  12874
1787256  3   3
1462829  41183
1462829  2 28
1462829  16334
1462829  62616
1462829  6 154
1  74  6811133
1  74  684
1  74  6812964
1  74  6826174
1  74  6869  6
1  74  6821885
1  74  68  012
146710089 2645
146710089  389
1570608    811
1570608  5 723
1570608  7 300
1570608  52735
1570608  21273
1570608   924
1570608  8 567
1570608    064
182  777241866
182  7772 1923
182  7772 8476
182  77728 73
182  777269  5
182  777252183
10643  0792664
10643  0752901
10643  0711539
10643  07 108
10643  0781  8
10643  07  93
10643  0738429
10643  07 2  5
1355450   1178
1355450  6 747
1355450  12047
1355450  12484
1355450  22489
1355450  5297
1355450  26136
1355450  32889
1355450   2  3
1355450  2286
1551543990227
155154399 1  0
155154399 226
15515439947563
155154399 204
15515439952224
15515439952563
13330  54 247
13330  5431269
13330  5431422
13330  5422167
13330  542 01
1    806242
1    8062 0919
1    806293609
1    80627 203
1    80625486
1    806242030
1    806252558
1    8062 2466
1    806241780
1852936  61794
1852936  3 02
1852936   2887
10922  9851898
10922  9852874
1  557714 1969
1  5577147111
1  55771437489
1  5577146049
1  55771417376
1  55771461936
156390272    3
185220493 1542
18522049389454
18522049342972
18522049341679
18522049341812
185220493  48
18522049302014
18522049301  5
18522049322  0
18522049311478
1  08  1656470
1  08  16 5533
1  08  1621666
1  08  163 595
112559010 1269
1125590105 172
11255901021588
11255901052982
11255901022
1125590105 375
1125590106 076
112559010 9
1272491  42  4
1272491  6431
1272491  4   0
1272491  20688
1272491   2
1272491  2022
1272491  34525
1272491  32670
1272491  61921
12886895612  3
128868956 8916
12886895699  3
125  800804  2
125  800841037
125  800812738
125  80083 59
125  80087123
16615124341875
16615124343
1661512439 608
16615124341430
16615124311  8
16615124362822
166151243 4609
16615124398770
114269432 208
1142694322 478
11426943281152
114269432  351
1  92805351731
1  9280534561
1  92805342  2
1  92805331978
1  92805392  7
1  928053 2417
1  147052 4  4
1  14705221  9
1  14705259868
1  14705241  1
1  14705297330
1  14705261489
13729336232032
1372933625152
137293362 2
13729336248614
1372933628 339
13729336201299
1372933623 317
1353528  61306
1353528  63064
1353528   7231
1353528  51  5
1353528  2 28
1353528  91816
1353528  02671
1353528  81422
1353528  71063
116826630 2113
11682663011289
1168266306 136
11682663071  5
11682663081968
1168266308187
11682663029272
11682663021  5
1  77661116103
1  7766114 915
1  77661131  9
1  77661152  7
1  7766114257
1  776611 228
1  77661141673
12232559622732
12232559605612
12232559611534
122325596 1461
12232559631  8
12232559672833
122325596 1602
122325596 1249
11840  2640  7
11840  264   1
19913584902835
1991358490 424
19913584902  5
199135849 1669
19913584991553
19913584912874
1991358495247
19913584918  0
1903723499262
19037234951475
19037234922  3
190372349 2016
1903723493240
190372349 2296
1903723494 342
1903723492 560
19037234952  1
19037234932806
1716896162227
1  1188552234
1  1188553 168
1  901023 1136
1  90102361923
1  9010232 67
1  90102371285
1  90102349982
1  90102351319
1  9010232 267
1  90102313
1  9010231 730
1  90102382  6
18817  0821133
18817  085 000
18817  08 576
18817  08 1586
18817  0836051
183237450 1944
183237450  335
1832374504575
18323745090704
183237450 2  0
183237450 2586
1832374506111
193160535 1145
19316053592404
19316053583942
1931605354140
1931605358203
19316053561  0
19861713238472
19861713222321
19524312522050
195243125  908
19524312568  3
19524312512014
1952431250222
1848001  28011
1848001  5 926
1848001   0279
1848001  32  0
1848001  21443
1395974205 382
13959742012564
139597420 8221
13959742051410
13959742031110
158  5528 1
158  5528 7931
102  06311153
102  063102184
102  063152992
102  063142854
102  063185  3
102  063121174
102  063168723
102  0631  66
1614821  32482
1614821  51726
1614821  71854
1614821  4 324
1614821   8  4
1614821   2353
1614821  15  3
1614821  31053
1614821  4 625
14405  5664360
14405  5621806
14405  5662085
14405  564 667
14405  5611303
14405  566   3
14405  5651634
14405  5612730
1570350  53810
1570350  22  0
1570350  4 523
1570350  3805
1570350  11976
1570350   2634
1914376  21405
1914376  46946
1914376  9 327
1914376  03912
1914376  31829
1914376  7111
1  00    42
12058    5   3
12058    21  1
12058     5664
1  71968312520
1  719683 0314
1  71968345  9
1  7196834289
1  71968347  2
1  71968351811
1  719683 7  8
1  7196839 78
19572    51
19572    0288
19572    1 881
19572    1843
19572    9131
1057946  30
11591  1222905
11591  1222762
11591  1282071
1018161374 36
10181613759234
10181613750672
10181613751  2
1  70  921   5
140  80785 126
140  80781414
140  807852241
140  80787 381
19467  7642  4
19467  7612126
19467  76 1354
19467  76 1322
19467  7610861
19467  76 2326
19467  7642021
19467  7621  0
19467  76 2798
19467  76 2079
17805301055108
17805301022  6
16844466568
1684446656 061
168444665 1827
16844466515068
16844466561  1
181182604 1  9
18118260472755
18118260473  7
18118260491172
181182604 1853
1994732832206
1994732833217
19947328382612
1    438312  9
1    43835   6
1    438352225
1    438381911
1    438342127
1    438311675
1    438311549
1    438321818
1    43830 62
13531605656305
135316056 558
1353160565163
13531605642835
13531605682010
135316056 3830
135316056 2  8
1353160564202
14414175282743
1441417522993
14414175211482
14414175230065
1441417525071
14414175292633
14414175242117
1441417521156
14414175216
19175234912  3
191752349  74
191752349 2388
19175234972  0
191752349 4229
19175234936938
19175234991676
191752349 3227
17983831742931
17983831712475
17983831762161
1798383173288
17983831701829
17983831737322
14807  8571755
14807  8580284
14807  8581432
14807  85  83
14807  850 666
14807  8542978
14807  8511038
14807  8522742
11662576391037
11662576337482
11662576322936
1  149292 2071
1  14929251183
1  1492922 466
1  14929221910
1  14929243236
1  149292 2271
1  14929279681
13751549982458
1375154993   9
13751549940974
13751549911  1
13751549911
13751549988  7
1011547385   2
1815407652153
18154076541936
1815407655 53
14853345052794
14853345081  0
14853345011324
14853345092
14853345052012
14296  3041391
14296  3044411
181598631 1386
18159863161  4
14821  8659  7
14821  865264
14821  8611184
14821  8621
1580807175242
161841478 2594
16184147812  2
1  02036571040
1  020365  52
1  0203659
1  020365  719
1    410221  3
1    410248620
1    410212232
1    41023812
11884158232644
118841582 1
1188415820 893
11884158232  4
1  5735  52  9
1  5735  18  3
1  5735  42  3
1  5735  01  0
1  5735  11  5
1  5735  33112
1  5735  12262
1  5735  2   1
15677709619840
108597230 2401
10859723042128
10859723022805
10859723042371
108597230 2672
10859723012802
10859723063  6
1085972308217
10859723031  1
10859723081583
1118787  6171
1118787  82031
1118787   1126
1118787   5053
1118787  8111
12359141641325
1235914164865
12359141621583
123591416 1641
123591416 116
1235914165128
12359141665339
12359141631871
110  152171  5
110  152105222
110  15211283
110  1521 0616
12181  79 288
12181  79 2285
12181  7912620
12181  79 2  6
12181  79  884
12181  7952619
12181  79 6  5
12181  7982311
12181  7941454
14646492911377
146464929  15
1464649294 135
14646492922
146464929 1908
1464649295175
1  5591415206
1  55914112
1  55914182  8
1  55914121782
1  5591412 11
1  55914195168
1  5591417
1  684782  866
157713447 1208
1577134471 109
14897276436399
14897276412023
14897276442125
14897276441286
19112  48 0  0
19112  48 2882
19112  482 376
19112  48 8738
123  526138  4
123  52612291
123  52613253
123  52614   8
123  526101895
1  2349  1 85
1  2349   1  2
1  2349  14375
1  2349  01751
180       2955
180      29398
1309787  2242
1309787  74  3
1309787   2  0
18401797542  1
1840179755 301
155    843 505
155    8441
155    8432270
155    8443111
155    845   8
155    8432687
155    84 1167
155    84 8  5
155    84 2623
19589213152183
19589213152060
19589213142502
19589213152061
19589213128  9
19589213191  0
1958921315281
19589213152  6
19465000071900
19465000022
16767  851 551
16767  8543601
16767  852 455
16767  8521098
16767  8511  4
16767  853 575
170  49  21
170  49  1   1
170  49  42111
170  49  32  3
1320850333 08
132085033 1657
132085033 1712
13208503352623
1479752   8180
1479752  32  4
1479752  42868
1479752  8 58
1193339563
1193339569297
11933395611573
119333956  38
1193339565236
1193339564 460
11933395622249
1193339564   1
119333956 2126
11933395621  7
114  53466 578
114  5346  53
10099     2057
10099    11383
10099     2826
10099    73477
10099     188
10099    08530
10099    51804
10099    32756
10099     8764
10099    72  9
1120350    59
1120350  31  2
1120350  9132
1278430  21
1278430  9   5
1278430   1154
1278430  5 986
13246143612524
1324614362
13246143641260
1324614362 725
13246143622560
1324614361221
13246143602026
132461436 251
13246143681  3
1901058835 26
19010588351  3
1901058833 688
19010588311320
1942023905212
19420239060  7
19420239032587
19420239032473
1942023903154
1643487  41  8
1643487  72060
1643487  44781
1643487  3 834
1643487  52667
1643487  5
1643487  2 944
1643487  91322
1643487  42454
14058  4851962
14058  4812  2
14058  485 57
14058  482264
14058  4852776
176  81  35441
176  81   1
176  81  3 78
176  81  45428
176  81  51667
176  81  11  8
176  81  91393
19000  2822202
19000  283 917
19000  2832050
19000  2832102
1  58017772581
1  58017741579
1  58017722700
1  58017752  3
1  58017762975
1  580177 3  7
1  580177 2475
1  58017702728
1  580177 2611
168  713731941
168  7137 8985
168  713752  3
168  71374147
168  71372 674
168  713742  7
168  71372113
168  713717363
168  71371 889
19943968692
199439686 2678
1994396864 839
1994396863033
1994396863 878
199439686 1061
19943968661287
19943968637790
19943968622595
1023255   7537
1023255  12874
1023255    883
1890965  17969
1890965  32051
1890965  12
1890965  57652
1890965  5 815
134      1 756
134      72224
134      91622
134      21  1
134        765
176  58533598
176  585322865
176  5853 1985
176  585322213
176  585361923
176  585314  6
176  585321686
176  58531391
14172693972  3
1417269399161
14172693941730
14172693949720
1417269391392
14172693921
1417269393 266
141726939 297
141726939 1033
11510580241  0
11745  5744  8
11745  5721123
11745  57 3767
11745  5721708
11745  5756699
11745  570 183
11745  573 531
11745  5792
11745  5771199
11745  5734763
184  33333197
184  3333  02
184  333321  8
184  333391675
184  33337 58
184  33335748
184  333352830
184  333391410
10929  77 2  5
10929  7724219
10929  7742649
10929  77 2062
10929  77 1410
10929  77 2
10929  7772668
10929  7714017
18949  4312  6
18949  4351  2
18949  4373195
18949  438 292
18949  4322675
18949  4341  3
1246187620115
12461876241886
12461876232388
12461876241  2
12461876238162
12461876206  2
12461876227
124588592 2016
124588592 199
1245885923 29
12458859251796
1245885923198
12458859281  7
12458859251725
12458859252365
1245885925 860
13297078021
13297078061523
13297078022967
13297078053947
13297078032489
13297078051646
132970780 1493
13297078074101
13297078041545
15021831281524
1502183125 199
15021831242139
1502183127 30
15021831222973
15021831222680
150218312 1787
15021831210697
1502183123 573
150218312  06
129  674772564
129  674751073
129  674712255
129  67474 182
129  674712
11379337631930
113793376 1  7
1137933764151
11379337631866
113793376 6469
1137933762276
1137933761 638
11379337621582
1137933762176
1944474961256
194447496 2553
19444749630883
1  03212902
1    12753 65
1    127542822
1    1275 078
1    1275 138
1    12756 978
1    1275 2026
1    127522874
1    1275 1  8
14230494342  9
1423049432 353
142304943 317
14230494322464
14230494301566
1423049432 00
1423049431171
15091534351666
15091534356045
15091534322971
15091534331408
15091534341824
16694  9947  8
16694  992559
1525428832 363
1525428835 37
136  0782 7538
136  078237  2
136  078283922
136  0782 1968
13819423851  3
1381942385168
110  751668  2
110  751627246
110  751612179
110  75169360
110  75167165
110  751652176
12253    5   5
12253    21358
12253    02075
1  80     2  6
1  80    2207
1  80     5420
1  80    35  9
1  80    02  0
1  80    6 537
1  80     2
1  80    6 982
1  4022  33961
1  4022  4 268
1  4022   2468
1  2212  9 064
1  2212  08973
1  2212  5 789
1439364304161
1  9615587131
1  96155811  3
1  9615583202
1  96155812  0
1  961558 2323
1  96155858114
1  96155819  4
167  919597099
167  919521155
167  919533708
167  9195 1  5
167  919585382
167  919552019
167  919522674
167  919511998
167  91952   9
18054476121227
1805447613 454
180544761 111
18054476111164
18054476171317
18054476142434
1805447611 55
180544761 2906
18054476151520
104  80054 857
104  800541511
104  800513901
107961396 7273
1079613963 166
17560371611
10212  4651521
10212  46 0
10212  4648656
10212  4636
10212  4619  8
10212  4611274
10212  4631916
10212  4631  1
155248808 4682
15524880815618
15524880852881
1552488083105
15524880812  4
15524880802920
15524880851514
18460489942366
18460489937160
184604899 1888
1846048993204
1846048995 122
184604899 1699
18460489931
184604899 1317
18460489952864
13668662690283
13668662622  4
1366866261232
1366866263   6
136686626 1  3
136686626 1  4
13668662651185
13668662602120
1366866263 72
136686626 686
121992241 1884
12199224111567
12199224171621
121992241 8  7
12199224114263
12199224152740
1219922412 801
12199224121942
1219922412157
11142823111  9
11142823102987
11142823102106
11142823142507
11142823152681
11142823151011
111428231 1714
11142823117  2
14711121811  7
14711121822386
1471112186   9
1471112180   2
147111218 2209
14711121851889
147111218 1623
11677338021386
11677338029468
11677338021310
11677338051458
11677338055  6
11677338071081
1167733805246
11677338032173
11677338032022
11677338021170
1840988155 336
18409881509110
18409881511396
18409881511484
184098815 1182
18409881523  2
18409881512  9
1840988151 084
18409881511  1
124  972153026
124  972191306
124  972122366
16785132944  7
1678513293107
167851329  664
16785132973728
1678513291282
13891  3211819
13891  32 2132
13891  3212933
13891  3241
13891  3289
13891  3229119
1  655770  029
1  6557706 71
1  65577032413
1  6557701113
1  655770 174
1  65577071382
1  6557702286
1  655770 8346
1  6557704233
1704325  31  5
1704325  12
1704325  20  2
1704325  42294
1914243  91279
1914243   2  6
1914243  41274
1914243  2 576
1914243   1421
1914243  41249
1914243   177
1914243  82076
1914243  5
1  78  9848
1  78  9841629
1  78  9861865
15500797952716
1550079795 762
155007979  762
15500797941371
1550079790195
15500797911  0
1950383  49781
1950383  3162
1950383  2 110
1950383   2  3
1950383   1  0
1950383  4   2
1950383   1433
17067  9610393
17067  9612383
17067  96  231
17067  963143
17067  962 167
17067  9661639
17067  964
1845476   2473
1845476  41071
1845476  24  2
1845476  91  3
1845476  32570
1845476  9262
1845476  5 92
1283259281581
128325928 238
128325928 2168
12832592862716
1  40  7520793
1  40  752286
1  40  7572290
1  40  7562136
1  40  752240
1904114581   0
19041145822113
1904114582121
19041145811971
1904114585 676
19041145852823
19041145841786
190411458 105
1740739  62  5
1740739  5152
1740739  81584
1255592129 720
12555921254
1255592123067
1  324455 1637
1  32445512862
1  32445551  7
1  32445512350
1  3244558 194
1  32445541639
1  32445501  2
1  32445541456
11238838803560
10360757137568
152  549492911
152  549485  5
152  54943 873
152  549427391
152  54946211
152  5494 2293
152  54943 652
152  549425
102891249 8073
102891249 2665
10289124992087
10289124951936
102891249 1138
1028912495 341
10289124912
10289124911988
1028912491152
10289124942515
14894435289560
14894435232  2
14894435252474
1489443528   6
14894435241115
14894435211782
1923256  81005
1923256  7 587
1923256  32159
1923256  50  7
1  419151 267
1  41915150789
1  419151 1316
1  41915131221
1  41915148765
1  41915132261
1  41915161372
1  4191512103
1  41915133772
1    76151229
1    76158208
1    761581  6
1    761533528
17632177220216
1763217724 405
17632177292666
176321772 167
17632177237187
17632177242812
17632177235  0
17632177214985
1763217721162
14635  038 250
14635  0352994
1789349382   0
17893493811061
1789349388 779
1789349384489
1789349383625
178934938 2752
177  25  3 560
177  25  61766
177  25  04  1
177  25      8
1476031  52239
1476031    691
1476031  32935
1476031  92657
1476031  22021
179179769 2592
1791797693228
17917976912571
179179769  550
17917976981547
179179769 3215
179179769 106
179179769 4831
1    106321116
1    1063 2322
1    10637 20
1    1063 2822
1    106321356
1    106301  6
1    10631120
1    10636 173
1    1063 2  5
1    1063 2103
17712036612  6
17712036615471
17712036651  9
17712036652234
17712036611  2
1771203665 725
17712036622939
177120366 2382
17712036621082
177120366 2217
1400147654193
14001476571989
140014765  370
14001476522744
140014765 2  4
14001476552922
14001476532  6
1  2428  1 54
1  2428  22  1
1  2428  31383
1  2428  4212
1  2428  51  6
1  2428  39212
1  2428  5283
1  2428  41784
1  2428  60338
1  2428  56696
121044998 2984
12104499851586
1210449987 067
12104499891  9
11331  94  181
11331  9441571
110  59143313
110  5914 105
110  5914 2261
110  591417894
147499630 2565
14749963022178
14749963052334
14749963002181
1474996301213
1474996309
14749963012585
1874725  20616
1874725  92  5
1874725  7609
1874725  52764
1874725   2923
1874725  24490
16365988522778
16365988572763
16365988517  6
1636598851 67
1867200293199
186720029 1581
1867200291935
18672002932845
1  5608  82235
1  5608  41620
1  5608  64  7
1  5608  12517
16240894591  7
16240894541582
1624089453 029
16240894532841
162408945 1105
1  15156551201
1  151565 251
1  1515651 421
1  15156512  0
1  15156558768
1  15156592
1  15156512665
1  15156561212
1  151565 1725
146458342 1644
1464583424408
14645834241790
14645834242  6
14645834231928
14645834285179
14645834292710
1210626  45469
1210626  4 221
1210626   1125
1210626  52444
1210626  42616
1210626  29110
1210626  42  8
19785324122926
19785324142169
1978532414854
19785324112935
1978532417 634
1978532416   5
19785324106019
19785324181
19785324180375
19785324112200
112  223741771
112  223752167
112  22375 236
112  223741785
112  223732
112  22375147
112  223741489
128  859524586
128  859511619
128  859502138
128  859551  6
128  859529314
128  85951633
128  859522897
18680631852867
18680631811587
18680631871639
18680631801314
186806318  52
18680631862540
1868063182   6
18680631831879
18680631872622
1868063180 59
1683278752232
168327875 9937
16832787562  3
16832787561264
168327875  363
16832787555624
16832787522930
16832787522  6
159769542 7285
15976954252393
159769542  053
1  96    11224
1  96     2644
1  96    37  7
1  96    52433
1  96    1158
1  96    57467
1  96    31127
1  96    11660
1  96    51111
1  96    52425
1938237143299
1938237140 418
193823714 348
1938237148248
104  193511272
104  19354   5
104  193526635
104  1935 1879
1  8558  4 289
1  8558  8 53
1  8558  31  1
1  8558  21130
1  8558  20505
185314088 2307
1853140889   1
1853140881 829
18531408851644
185314088  77
185314088 2577
1  9644   1119
1  9644   6  9
1  9644  0293
1  9644  41  6
1  9644  7 492
15611593932  7
1561159394218
1561159393 520
15611593911  3
13839407741
1383940776 211
14413415332
14413415331  0
14413415302608
14413415328  7
11258019452064
1125801941 146
112580194 1313
1125801941281
11258019482  6
11258019481256
11258019441291
1125801942196
11258019412
11258019442731
1  79  532 972
1  79  532718
1  79  5374923
1  79  5326  0
1  79  53 1584
1  79  5342207
1  79  5301902
1  79  53 7806
1  79  536246
1  35423558429
18787  0044629
18787  0022415
18787  005296
18787  0091276
18787  00 2714
18787  0031966
10359570851  3
10359570852173
10359570812404
10359570822015
10359570822103
1035957084   4
10359570841559
10359570845547
11681029584679
11681029522788
116810295 123
11681029582114
11681029592963
116810295 5669
172252199 131
172252199 239
1722521991371
17225219971  7
172252199 2
17225219961725
1178047  50288
1178047  2100
11640134609  8
116401346 2887
116401346  351
11640134612666
10974266425898
109742664  469
10974266454428
10974266454813
10974266442049
10974266441972
10974266471456
109742664 296
109742664 0766
1097426641226
125    94 166
125    946740
125    9411  1
125    9451150
125    941   9
1264642093 010
12646420931  9
126464209  837
126464209 2344
12646420932750
126464209 222
12646420941590
12646420915473
1  443783 2088
1  44378312312
1  443783 1  3
1  4437833 683
1  44378331357
1  443783  363
1  44378342827
18219    5138
18219    42776
18219    11  4
18219    04436
18219    71688
11909119871199
11909119872896
11909119822087
11909119881135
119091198 7  9
1190911984145
1  8180  52167
1  8180  32430
1  8180  09
1  8180  1
